167,2917207,Inactive
168,788029,Inactive
169,914064,Inactive
170,5503982,Active
171,2885461,Inactive
172,1370241,Inactive
173,5333267,Inactive
174,1372159,Inactive
175,9567094,Inactive
176,5737802,Active
177,2929846,Active
178,56642923,Inactive
179,5855786,Active
180,6112334,Active
181,3154666,Active
182,160876,Inactive
183,1296368,Inactive
184,804043,Active
185,5439911,Inactive
186,3099946,Inactive
187,3759952,Inactive
188,4982375,Inactive
189,2044030,Active
190,3629385,Active
191,2886484,Inactive
192,3118982,Active
193,12004688,Inactive
194,1073577,Inactive
195,3147155,Active
196,5759521,Inactive
197,2054802,Inactive
198,1114147,Active
199,790155,Inactive
200,3152418,Inactive
201,12004713,Inactive
202,2054803,Inactive
203,6269547,Active
204,20846820,Inactive
205,5832259,Inactive
206,5802924,Inactive
207,12005379,Inactive
208,753169,Active
209,6032979,Active
210,3838798,Inactive
211,766079,Active
212,936475,Inactive
213,937080,Inactive
214,937638,Inactive
215,938368,Inactive
216,750448,Inactive
217,6537808,Inactive
218,625522,Active
219,5127947,Inactive
220,3742880,Active
221,3980040,Inactive
222,3540651,Inactive
223,5195681,Inactive
224,1929813,Active
225,12005716,Active
226,951254,Active
227,4426756,Active
228,7196680,Inactive
229,2395730,Inactive
230,5082182,Inactive
231,4430112,Inactive
232,1234827,Inactive
233,56642844,Inactive
234,931309,Active
235,15944936,Inactive
236,878545,Inactive
237,2914402,Active
238,2914378,Active
239,2914899,Inactive
240,2916452,Active
241,1736294,Active
242,15944984,Inactive
243,317843,Active
244,15945067,Active
245,2079074,Inactive
246,2089699,Inactive
247,70349,Inactive
248,2401195,Inactive
249,2401181,Inactive
250,2407446,Active
251,2315023,Inactive
252,2113959,Inactive
253,2334194,Active
254,2488340,Inactive
255,4390439,Active
256,902325,Inactive
257,4228364,Inactive
258,3115458,Inactive
259,9649944,Inactive
260,5889235,Inactive
261,6537519,Inactive
262,614552,Inactive
263,849362,Active
264,6304176,Inactive
265,1202215,Inactive
266,804205,Active
267,2300845,Inactive
268,750293,Inactive
269,56642934,Inactive
270,56642927,Inactive
271,3095208,Active
272,5754255,Inactive
273,1451340,Inactive
274,16187050,Inactive
275,5378362,Inactive
276,2105362,Inactive
277,5807729,Inactive
278,16187235,Inactive
279,3151565,Active
280,1986560,Active
281,3154671,Active
282,44784012,Inactive
283,4654931,Active
284,16188411,Inactive
285,2937733,Inactive
286,568445,Inactive
287,275192,Inactive
288,2913532,Inactive
289,736374,Active
290,3152413,Active
291,5753327,Inactive
292,3152411,Active
293,5737930,Inactive
294,1034155,Inactive
295,2961937,Inactive
296,16189299,Inactive
297,906542,Active
298,1519685,Inactive
299,778345,Active
300,3155999,Active
301,3155996,Inactive
302,768666,Inactive
303,56642894,Inactive
304,3151564,Inactive
305,3154434,Inactive
306,6009928,Inactive
307,16189542,Inactive
308,1363391,Inactive
309,6521640,Inactive
310,745096,Inactive
311,2300157,Inactive
312,16189703,Inactive
313,970858,Inactive
314,1911572,Inactive
315,2935953,Inactive
316,1287502,Inactive
317,286873,Active
318,2935812,Inactive
319,992588,Active
320,16190212,Inactive
321,16191813,Inactive
322,773112,Active
323,5335386,Inactive
324,2877505,Inactive
325,16192565,Inactive
326,774142,Inactive
327,2131642,Inactive
328,67038,Active
329,936738,Inactive
330,742286,Inactive
331,12263516,Inactive
332,9592275,Inactive
333,890662,Inactive
334,3155333,Inactive
335,721090,Inactive
336,3126626,Active
337,56642866,Inactive
338,753172,Active
339,16192643,Inactive
340,5760334,Inactive
341,1095028,Active
342,1095027,Active
343,753167,Inactive
344,16192748,Active
345,16192750,Inactive
346,3186584,Inactive
347,3229138,Inactive
348,1072934,Active
349,16192856,Inactive
350,614841,Active
351,619687,Inactive
352,1072882,Inactive
353,3145849,Inactive
354,2474170,Inactive
355,9590021,Inactive
356,3164059,Active
357,5440098,Inactive
358,1164697,Inactive
359,3891085,Inactive
360,4177514,Active
361,5293704,Inactive
362,4016881,Inactive
363,9663219,Inactive
364,9658379,Inactive
365,4295384,Inactive
366,4998861,Inactive
367,1205868,Inactive
368,16194078,Inactive
369,5998602,Active
370,6618954,Inactive
371,5910607,Inactive
372,16194915,Inactive
373,3109108,Active
374,56642969,Inactive
375,3151563,Active
376,83055,Inactive
377,16195054,Inactive
378,2831581,Inactive
379,5100200,Inactive
380,3778426,Inactive
381,691373,Inactive
382,3842739,Inactive
383,3306905,Inactive
384,1484746,Inactive
385,1485486,Inactive
386,5163402,Active
387,3152845,Active
388,1911668,Inactive
389,16195172,Inactive
390,16195175,Inactive
391,16195178,Inactive
392,3157645,Active
393,5916190,Inactive
394,3822493,Inactive
395,7084759,Inactive
396,1043500,Inactive
397,721114,Inactive
398,597171,Inactive
399,3155294,Inactive
400,9582306,Inactive
401,16195367,Inactive
402,5335985,Inactive
403,695123,Inactive
404,16195454,Inactive
405,5948110,Active
406,6619682,Inactive
407,16195560,Inactive
408,16195616,Inactive
409,689491,Inactive
410,2371600,Inactive
411,4542013,Inactive
412,2097446,Inactive
413,16195940,Inactive
414,818820,Inactive
415,2834307,Inactive
416,4881963,Inactive
417,16196101,Inactive
418,2393556,Inactive
419,1711910,Inactive
420,6509448,Inactive
421,2111014,Inactive
422,3254086,Active
423,2110271,Inactive
424,2573043,Inactive
425,4968791,Inactive
426,3617259,Inactive
427,16196335,Inactive
428,66656,Inactive
429,3904348,Inactive
430,5005629,Inactive
431,4603685,Inactive
432,2356847,Inactive
433,2463592,Inactive
434,736171,Inactive
435,4876195,Inactive
436,2330514,Inactive
437,5524161,Inactive
438,16196821,Inactive
439,16196830,Inactive
440,5680788,Active
441,2527268,Inactive
442,2561884,Inactive
443,16196933,Inactive
444,658921,Active
445,3844407,Inactive
446,16681733,Inactive
447,9649520,Inactive
448,4638581,Inactive
449,3584203,Inactive
450,2086196,Inactive
451,9677496,Inactive
452,4880050,Inactive
453,4342527,Inactive
454,1385360,Active
455,3796606,Inactive
456,6883462,Inactive
457,282594,Active
458,16681819,Inactive
459,3757709,Inactive
460,574330,Inactive
461,5710537,Inactive
462,9620331,Inactive
463,2833927,Inactive
464,2828331,Active
465,2828330,Active
466,610995,Inactive
467,69845,Inactive
468,6241261,Inactive
469,1965107,Inactive
470,604063,Inactive
471,1397082,Active
472,2038551,Active
473,1939012,Inactive
474,1025943,Inactive
475,224810,Active
476,259232,Inactive
477,263534,Active
478,290794,Inactive
479,703638,Inactive
480,289745,Inactive
481,42640,Active
482,4566503,Inactive
483,326813,Inactive
484,224922,Active
485,5401876,Active
486,5281571,Inactive
487,5355031,Inactive
488,224275,Active
489,16682476,Active
490,16682477,Active
491,2066478,Inactive
492,750289,Inactive
493,754219,Inactive
494,250957,Inactive
495,300631,Inactive
496,891188,Active
497,650032,Inactive
498,652669,Inactive
499,16717706,Active
500,1201178,Active
501,2338868,Inactive
502,5033563,Inactive
503,16717706,Inactive
504,2308333,Inactive
505,2424610,Active
506,2448446,Inactive
507,7509955,Inactive
508,4418086,Inactive
509,5719239,Active
510,5915936,Inactive
511,440226,Inactive
512,16745588,Inactive
513,16745608,Inactive
514,16745624,Inactive
515,16745641,Inactive
516,16745652,Inactive
517,16745655,Inactive
518,16745657,Inactive
519,16745688,Inactive
520,16745689,Inactive
521,16745746,Inactive
522,1901667,Inactive
523,2772102,Active
524,5727181,Inactive
525,2723946,Inactive
526,1918250,Inactive
527,54677750,Inactive
528,650798,Inactive
529,9583316,Inactive
530,2815090,Inactive
531,5715097,Active
532,2810379,Active
533,2744899,Inactive
534,2732882,Active
535,2816029,Inactive
536,2810445,Active
537,2732881,Active
538,2732963,Active
539,2726842,Inactive
540,2739875,Inactive
541,2732297,Inactive
542,2815417,Inactive
543,254722,Inactive
544,11957499,Inactive
545,2884739,Active
546,1242540,Inactive
547,746367,Inactive
548,16738587,Inactive
549,16738607,Inactive
550,16738589,Inactive
551,16738597,Inactive
552,344281,Active
553,16727381,Active
554,16727377,Active
555,16727388,Active
556,2142225,Active
557,4460044,Active
558,16727385,Active
559,16727383,Active
560,16727376,Active
561,992589,Active
562,3393623,Active
563,966568,Inactive
564,4139356,Inactive
565,5453744,Inactive
566,869163,Inactive
567,2949238,Inactive
568,2944341,Inactive
569,5733460,Inactive
570,1317705,Inactive
571,2057777,Inactive
572,796726,Inactive
573,2847188,Inactive
574,9585828,Inactive
575,2847975,Inactive
576,2903208,Inactive
577,9585805,Inactive
578,9585835,Inactive
579,9585829,Inactive
580,792738,Inactive
581,785812,Inactive
582,1377102,Inactive
583,867151,Inactive
584,1377199,Inactive
585,6470271,Inactive
586,2974206,Active
587,23724170,Inactive
588,23724195,Inactive
589,889297,Inactive
590,1994749,Active
591,17367765,Inactive
592,742521,Inactive
593,3083797,Inactive
594,23724265,Inactive
595,3752897,Inactive
596,2949032,Inactive
597,2944133,Inactive
598,2922233,Inactive
599,5721510,Inactive
600,3498135,Inactive
601,2938629,Inactive
602,2888760,Inactive
603,2961207,Inactive
604,2888407,Inactive
605,2888288,Inactive
606,367783,Active
607,6508451,Inactive
608,9585798,Inactive
609,5960745,Inactive
610,2946645,Inactive
611,746362,Inactive
612,5767865,Active
613,1132520,Inactive
614,5286690,Inactive
615,803312,Inactive
616,721127,Inactive
617,4215186,Inactive
618,1084464,Inactive
619,3101746,Active
620,17365989,Inactive
621,56642963,Inactive
622,56642848,Inactive
623,22693714,Inactive
624,9594421,Inactive
625,4950135,Inactive
626,5765496,Inactive
627,1073349,Inactive
628,6259769,Inactive
629,947920,Inactive
630,802540,Inactive
631,670788,Inactive
632,1428004,Inactive
633,738951,Active
634,1428021,Inactive
635,272529,Active
636,1096462,Inactive
637,5721553,Inactive
638,17366479,Inactive
639,1075619,Inactive
640,259995,Inactive
641,950852,Inactive
642,5767802,Inactive
643,5409965,Inactive
644,3132755,Inactive
645,5719580,Inactive
646,679638,Inactive
647,712559,Inactive
648,3170955,Inactive
649,5407052,Inactive
650,24747128,Inactive
651,5767456,Inactive
652,4209060,Inactive
653,24747455,Active
654,24747459,Inactive
655,24747589,Inactive
656,2881094,Inactive
657,781111,Active
658,6517353,Inactive
659,10860295,Active
660,3764790,Inactive
661,8037985,Inactive
662,7019465,Inactive
663,2990002,Inactive
664,777199,Inactive
665,2901944,Inactive
666,5182455,Inactive
667,5609030,Inactive
668,11876951,Inactive
669,2765745,Inactive
670,2920631,Inactive
671,20881592,Inactive
672,5286689,Active
673,1326684,Inactive
674,5760061,Inactive
675,2936192,Inactive
676,24761065,Inactive
677,24761071,Inactive
678,2911710,Inactive
679,5769419,Inactive
680,56642886,Inactive
681,24761083,Inactive
682,24761089,Inactive
683,6506039,Inactive
684,17366462,Inactive
685,17367121,Inactive
686,17367209,Inactive
687,17367564,Inactive
688,1099821,Inactive
689,1222695,Inactive
690,24761110,Inactive
691,312589,Inactive
692,947839,Inactive
693,8030844,Inactive
694,209253,Inactive
695,24761173,Active
696,356301,Inactive
697,6226152,Inactive
698,6851185,Inactive
699,24761181,Inactive
700,2022572,Inactive
701,910973,Active
702,24761199,Inactive
703,1020488,Inactive
704,1020489,Active
705,1897383,Active
706,24761328,Inactive
707,24761366,Active
708,24761382,Inactive
709,5377598,Inactive
710,20862775,Inactive
711,5383584,Inactive
712,3590761,Inactive
713,699797,Inactive
714,24761422,Inactive
715,16022256,Inactive
716,6142841,Inactive
717,4115206,Inactive
718,4529187,Inactive
719,5046316,Inactive
720,24761541,Inactive
721,56642855,Inactive
722,56642944,Inactive
723,746288,Inactive
724,9642555,Inactive
725,2862008,Inactive
726,726569,Inactive
727,833994,Active
728,2807475,Inactive
729,2434260,Inactive
730,5334886,Inactive
731,2801279,Inactive
732,2567438,Inactive
733,2572639,Inactive
734,16322401,Inactive
735,16323002,Inactive
736,56642955,Inactive
737,16292894,Inactive
738,9509306,Inactive
739,2316430,Inactive
740,4049660,Inactive
741,3720929,Inactive
742,2319926,Inactive
743,4838799,Inactive
744,2329708,Inactive
745,68207,Inactive
746,79793,Inactive
747,16314324,Inactive
748,16248054,Inactive
749,2666604,Inactive
750,2472561,Inactive
751,16245607,Inactive
752,4114494,Active
753,16823243,Inactive
754,4461971,Active
755,5057814,Inactive
756,20890340,Inactive
757,16242629,Inactive
758,7152105,Inactive
759,3219779,Inactive
760,3218674,Inactive
761,6490887,Inactive
762,3220528,Inactive
763,12263508,Inactive
764,1482877,Inactive
765,56642971,Inactive
766,56642887,Inactive
767,5290432,Inactive
768,9671011,Inactive
769,21230364,Inactive
770,6283998,Inactive
771,622563,Inactive
772,22431305,Inactive
773,56642903,Inactive
774,5377106,Inactive
775,2397106,Inactive
776,2869169,Inactive
777,16229731,Inactive
778,24762103,Inactive
779,16249097,Inactive
780,2317993,Active
781,16242775,Inactive
782,16247221,Inactive
783,16246092,Inactive
784,16246227,Inactive
785,6385478,Inactive
786,17749659,Inactive
787,20860885,Inactive
788,24789634,Inactive
789,5824722,Active
790,24789848,Inactive
791,9541655,Inactive
792,15988036,Inactive
793,22586130,Inactive
794,4128787,Inactive
795,24789934,Inactive
796,15992142,Inactive
797,16022770,Inactive
798,3575840,Inactive
799,24789974,Inactive
800,3540360,Inactive
801,24790079,Inactive
802,24790911,Inactive
803,20935780,Inactive
804,20935802,Inactive
805,24791219,Inactive
806,24791362,Inactive
807,20888715,Inactive
808,24791781,Inactive
809,20923388,Inactive
810,24791843,Inactive
811,22554529,Inactive
812,24792036,Inactive
813,5342416,Inactive
814,2995393,Inactive
815,2367271,Inactive
816,1168325,Inactive
817,2058961,Active
818,950267,Inactive
819,1897502,Inactive
820,935160,Inactive
821,2882818,Inactive
822,3232508,Inactive
823,6489033,Inactive
824,3218278,Inactive
825,697391,Active
826,3152561,Inactive
827,3205431,Inactive
828,6494532,Inactive
829,3216266,Inactive
830,24792736,Inactive
831,6497303,Inactive
832,775593,Inactive
833,1096877,Inactive
834,6497614,Inactive
835,6497814,Inactive
836,4984162,Inactive
837,24792817,Active
838,20888752,Inactive
839,24792863,Inactive
840,20855663,Inactive
841,5824727,Active
842,20961894,Inactive
843,3227599,Inactive
844,992586,Active
845,1470429,Inactive
846,765611,Inactive
847,6493498,Inactive
848,6493459,Inactive
849,3212264,Inactive
850,20855570,Inactive
851,20860840,Inactive
852,5052536,Active
853,20968727,Inactive
854,8087998,Inactive
855,20884881,Inactive
856,20919967,Inactive
857,6023693,Active
858,20945041,Inactive
859,15995263,Inactive
860,22520930,Inactive
861,24793736,Inactive
862,20903291,Inactive
863,22550640,Inactive
864,24793789,Inactive
865,5824726,Active
866,17585560,Inactive
867,1294797,Inactive
868,3293,Inactive
869,6468689,Inactive
870,6470483,Inactive
871,24816659,Inactive
872,24816679,Inactive
873,3697347,Inactive
874,3770506,Active
875,5163303,Inactive
876,1898247,Inactive
877,4679128,Inactive
878,4309009,Inactive
879,3816676,Inactive
880,7692277,Inactive
881,565232,Inactive
882,5811072,Inactive
883,9631734,Inactive
884,3754677,Inactive
885,945634,Inactive
886,4904405,Inactive
887,24818171,Inactive
888,5220114,Inactive
889,984387,Inactive
890,4973481,Inactive
891,992248,Inactive
892,6459908,Inactive
893,5866058,Inactive
894,17582903,Inactive
895,8031010,Inactive
896,7554122,Inactive
897,17579079,Inactive
898,6533029,Inactive
899,17584779,Inactive
900,24818481,Inactive
901,17373339,Inactive
902,2412448,Inactive
903,4118086,Inactive
904,939272,Inactive
905,4420443,Inactive
906,3488168,Inactive
907,6228410,Inactive
908,4870402,Inactive
909,2977922,Inactive
910,6464558,Inactive
911,6470599,Inactive
912,1849349,Inactive
913,17578650,Inactive
914,6470077,Inactive
915,7841794,Inactive
916,3553031,Inactive
917,6532044,Inactive
918,7596411,Inactive
919,5927470,Inactive
920,6763,Active
921,2814917,Inactive
922,5194037,Inactive
923,2813221,Active
924,1248670,Inactive
925,5848205,Inactive
926,18579496,Inactive
927,24892098,Inactive
928,18561503,Inactive
929,16822419,Inactive
930,3715236,Inactive
931,3242915,Inactive
932,7206043,Inactive
933,18574891,Inactive
934,16809729,Inactive
935,3236869,Inactive
936,16807913,Inactive
937,18575177,Inactive
938,24978713,Inactive
939,7351819,Inactive
940,24979154,Inactive
941,3370466,Inactive
942,16269211,Inactive
943,24979452,Inactive
944,7960320,Inactive
945,24979746,Inactive
946,24979834,Inactive
947,24687942,Inactive
948,24980129,Inactive
949,24687013,Inactive
950,24980873,Inactive
951,5110863,Inactive
952,1564382,Inactive
953,16034231,Inactive
954,24981798,Inactive
955,24982072,Inactive
956,16280850,Inactive
957,2706470,Inactive
958,24982730,Inactive
959,9110586,Inactive
960,24687947,Inactive
961,24982911,Inactive
962,24983006,Inactive
963,24687933,Inactive
964,5281073,Inactive
965,661750,Inactive
966,663856,Inactive
967,439654,Active
968,359247,Inactive
969,25161447,Inactive
970,4072144,Inactive
971,16295738,Inactive
972,25162930,Active
973,2613612,Active
974,2470726,Inactive
975,2676286,Inactive
976,2547981,Active
977,815509,Inactive
978,44143067,Active
979,44143070,Active
980,44143084,Active
981,44143222,Inactive
982,4021,Inactive
983,4834963,Active
984,2612178,Active
985,4845688,Inactive
986,3977768,Active
987,5101939,Inactive
988,4784326,Inactive
989,777331,Inactive
990,44247013,Inactive
991,6603104,Active
992,5758789,Inactive
993,3180873,Inactive
994,652113,Inactive
995,2918507,Inactive
996,326810,Inactive
997,237102,Active
998,239677,Inactive
999,239930,Active
1000,854635,Inactive
1001,705218,Inactive
1002,644894,Inactive
1003,651315,Inactive
1004,649721,Inactive
1005,5341375,Active
1006,2865714,Inactive
1007,5294155,Inactive
1008,3245554,Inactive
1009,663108,Inactive
1010,3757655,Active
1011,662622,Inactive
1012,3286543,Active
1013,658797,Active
1014,662864,Inactive
1015,659072,Active
1016,1930124,Active
1017,1901314,Active
1018,659124,Active
1019,1905702,Inactive
1020,658849,Active
1021,658939,Active
1022,1935947,Active
1023,1942142,Active
1024,1930463,Inactive
1025,1930774,Inactive
1026,659592,Inactive
1027,4304519,Inactive
1028,5105556,Active
1029,660669,Inactive
1030,665230,Inactive
1031,5389130,Inactive
1032,44602155,Active
1033,6603402,Inactive
1034,9551776,Inactive
1035,12005682,Inactive
1036,80771,Active
1037,231558,Inactive
1038,1910302,Active
1039,80417,Inactive
1040,2939678,Active
1041,255623,Inactive
1042,96717,Active
1043,240739,Active
1044,244159,Active
1045,244633,Active
1046,245736,Inactive
1047,78559,Inactive
1048,250237,Inactive
1049,9605239,Inactive
1050,250303,Inactive
1051,4882,Active
1052,16187198,Inactive
1053,367787,Active
1054,367790,Active
1055,3711067,Active
1056,264630,Inactive
1057,266923,Active
1058,276685,Active
1059,282415,Active
1060,381594,Active
1061,384243,Active
1062,386227,Active
1063,386231,Active
1064,400634,Active
1065,406008,Active
1066,14710,Inactive
1067,371509,Inactive
1068,367851,Active
1069,392754,Inactive
1070,392756,Inactive
1071,392760,Active
1072,392762,Active
1073,395171,Active
1074,395179,Active
1075,16218404,Active
1076,15558347,Active
1077,6842,Active
1078,268237,Active
1079,5365509,Active
1080,272267,Inactive
1081,279291,Active
1082,25162930,Active
1083,279596,Active
1084,283138,Active
1085,286150,Inactive
1086,296470,Inactive
1087,73024,Inactive
1088,316368,Inactive
1089,323009,Active
1090,16018740,Inactive
1091,5894846,Active
1092,46948649,Inactive
1093,44460176,Inactive
1094,662466,Inactive
1095,3157173,Inactive
1096,49786520,Active
1097,49789798,Inactive
1098,663684,Inactive
1099,72810,Active
1100,341543,Active
1101,51360632,Inactive
1102,51361067,Inactive
1103,51361186,Inactive
1104,51361188,Active
1105,51361189,Active
1106,51361196,Active
1107,51361198,Inactive
1108,51361200,Active
1109,51361202,Inactive
1110,1084720,Active
1111,353211,Inactive
1112,51361461,Inactive
1113,53299719,Inactive
1114,53338819,Inactive
1115,53382590,Inactive
1116,53383151,Inactive
1117,53383732,Inactive
1118,53383741,Inactive
1119,53383743,Inactive
1120,53383745,Inactive
